"uid","title","species"
"WOS:000301688400002","Temporal dynamics in the diet of two marine polychaetes as inferred from fatty acid biomarkers","Nephtys hombergii"
"WOS:000301693600019","A novel heat-shock protein inducer triggers heat shock protein 70 production and protects Artemia franciscana nauplii against abiotic stressors","Penaeus monodon"
"WOS:000301703700002","Four new SYBR (R) Green qPCR screening methods for the detection of Roundup Ready (R), LibertyLink (R), and CryIAb traits in genetically modified products","Gemma gemma"
"WOS:000301703800032","Contrasting Geographical Distributions as a Result of Thermal Tolerance and Long-Distance Dispersal in Two Allegedly Widespread Tropical Brown Algae","Dictyota major"
"WOS:000301776500004","The locomotory system of pearlfish Carapus acus: What morphological features are characteristic for highly flexible fishes?","Carapus acus"
"WOS:000301798200018","High Temperature Thermal Expansion and Elastic Modulus of Steels Used in Mill Rolls","Modulus modulus"
"WOS:000301806800019","The status of the northeastern Atlantic and Mediterranean small mussel drills of the Ocinebrina aciculata complex (Mollusca: Gastropoda: Muricidae), with the description of a new species","Ocinebrina reinai"
"WOS:000301826100003","Preboreal onset of cold-water coral growth beyond the Arctic Circle revealed by coupled radiocarbon and U-series dating and neodymium isotopes","Madrepora pertusa"
"WOS:000301834100015","Transcriptional regulation of defence genes and involvement of the WRKY transcription factor in arbuscular mycorrhizal potato root colonization","Glomus japonicus"
"WOS:000301845900018","Size-dependent behavior of tuna in an array of fish aggregating devices (FADs)","Thunnus obesus"
"WOS:000301846400001","Plasticity of biometrical and mechanical properties of Echinocardium cordatum spines according to environment","Echinocardium cordatum"
<<<<<<< HEAD
"WOS:000301875600021","Trace metal pollution and its influence on the community structure of soft bottom molluscs in intertidal areas of the Dar es Salaam coast, Tanzania","Semele scabra"
=======
"WOS:000301875600021","Trace metal pollution and its influence on the community structure of soft bottom molluscs in intertidal areas of the Dar es Salaam coast, Tanzania","Polinices mammilla"
>>>>>>> 254c1b708781ede9a3e69a06635476196c0c6534
"WOS:000301898100023","Neuroprotection by urokinase plasminogen activator in the hippocampus","Hippocampus hippocampus"
"WOS:000301935100008","Online detection and quantification of ergot bodies in cereals using near infrared hyperspectral imaging","Claviceps purpurea"
"WOS:000301945200091","Measurement of the Three-Dimensional Vibration Motion of the Ossicular Chain in the Living Gerbil","Malleus malleus"
"WOS:000301954400006","Characterization of the protein fraction of the temporary adhesive secreted by the tube feet of the sea star Asterias rubens","Asterias rubens"
"WOS:000301954600020","The open reading frame TTC1157 of Thermus thermophilus HB27 encodes the methyltransferase forming N-2-methylguanosine at position 6 in tRNA","Pyrococcus furiosus"
"WOS:000301990400020","SEM survey of some small-sized Planothidium (Bacillariophyta) from coral sands off Mascarenes (Western Indian Ocean)","Planothidium rodriguense"
"WOS:000302018100015","Highly Dynamic Exon Shuffling in Candidate Pathogen Receptors ... What if Brown Algae Were Capable of Adaptive Immunity?","Ectocarpus siliculosus"
"WOS:000302048100001","Open access high-resolution 3D morphology models of cat, gerbil, rabbit, rat and human ossicular chains","Malleus malleus"
"WOS:000302057500011","Genetic diversity of bean (Phaseolus) landraces and wild relatives from the primary centre of origin of the Southern Andes","Lima vulgaris"
"WOS:000302138300009","Proliferative response of the stem cell system during regeneration of the rostrum in Macrostomum lignano (Platyhelminthes)","Macrostomum lignano"
"WOS:000302164200079","Tomato immune receptor Ve1 recognizes effector of multiple fungal pathogens uncovered by genome and RNA sequencing","Fusarium oxysporum"
"WOS:000302178900015","A NEW GENUS AND SPECIES OF LATE MIOCENE INIOID (CETACEA, ODONTOCETI) FROM THE MEHERRIN RIVER, NORTH CAROLINA, USA","Pontoporia blainvillei"
"WOS:000302277600002","Organotins in North Sea brown shrimp (Crangon crangon L.) after implementation of the TBT ban","Pleuronectes platessa"
"WOS:000302314800022","Effects of photothermal kinetics and amplitude of photoperiod decrease on the induction of the reproduction cycle in female Eurasian perch Perca fluviatilis","Gadus morhua"
"WOS:000302351300003","Costs of dispersal","Macoma balthica"
"WOS:000302392000010","INVASIVE PULMONARY ASPERGILLOSIS DUE TO A MULTI-AZOLE RESISTANT ASPERGILLUS FUMIGATUS","Aspergillus fumigatus"
"WOS:000302467900009","CHARACTERIZATION OF CELL WALL POLYSACCHARIDES OF THE COENCOCYTIC GREEN SEAWEED BRYOPSIS PLUMOSA (BRYOPSIDACEAE, CHLOROPHYTA) FROM THE ARGENTINE COAST","Monostroma latissimum"
"WOS:000302487200005","Antioxidant response of a common herbivorous fish species (Sarpa salpa): Seasonal variation","Sarpa salpa"
"WOS:000302505600014","E-beta-farnesene synergizes the influence of an insecticide to improve control of cabbage aphids in China","Rapa rapa"
"WOS:000302536600008","Geographic pattern of cranial differentiation in the Asian Midday Jird Meriones meridianus (Rodentia: Muridae: Gerbillinae) and its taxonomic implications","Bulla bulla"
<<<<<<< HEAD
"WOS:000302552900023","Permanent Genetic Resources added to Molecular Ecology Resources Database 1 December 2011-31 January 2012","Scomber scombrus"
"WOS:000302612100011","Seasonal and interannual variations of community metabolism rates of a Posidonia oceanica seagrass meadow","Posidonia oceanica"
"WOS:000302615000004","Effect of poly-beta-hydroxybutyrate on Chinese mitten crab, Eriocheir sinensis, larvae challenged with pathogenic Vibrio anguillarum","Eriocheir sinensis"
"WOS:000302699500002","Effect of different sources and levels of dietary phospholipids on performances and fatty acid composition of pikeperch (Sander lucioperca) larvae","Sparus aurata"
=======
"WOS:000302552900023","Permanent Genetic Resources added to Molecular Ecology Resources Database 1 December 2011-31 January 2012","Nerita morio"
"WOS:000302612100011","Seasonal and interannual variations of community metabolism rates of a Posidonia oceanica seagrass meadow","Posidonia oceanica"
"WOS:000302615000004","Effect of poly-beta-hydroxybutyrate on Chinese mitten crab, Eriocheir sinensis, larvae challenged with pathogenic Vibrio anguillarum","Eriocheir sinensis"
"WOS:000302699500002","Effect of different sources and levels of dietary phospholipids on performances and fatty acid composition of pikeperch (Sander lucioperca) larvae","Perca aurata"
>>>>>>> 254c1b708781ede9a3e69a06635476196c0c6534
"WOS:000302699500003","The influence of dietary arachidonic acid on the immune response and performance of Pacific whiteleg shrimp, Litopenaeus vannamei, at high stocking density","Penaeus vannamei"
"WOS:000302736800002","New species of Muricidae (Gastropoda) and additional or noteworthy records from the western Pacific","Pazinotus chionodes"
"WOS:000302800900016","A comparison of the short-term toxicity of cadmium to indigenous and alien gammarid species","Gammarus tigrinus"
"WOS:000302824900072","Characterisation of mangrove forest types in view of conservation and management: a review of mangals at the Cananeia region, Sao Paulo State, Brazil","Rhizophora racemosa"
"WOS:000302825000155","Massive mortality of mangrove forests in Southeast Brazil (Baixada Santista, State of Sao Paulo) as a result of harboring activities","Laguncularia racemosa"
"WOS:000302851500011","A structural and functional comparison of nematode and crustacean PDH-like sequences","Penaeus japonicus"
"WOS:000302851500015","Pc16a, the first characterized peptide from Conus pictus venom, shows a novel disulfide connectivity","Conus pictus"
<<<<<<< HEAD
"WOS:000302851500026","An evolutionary comparison of leucine-rich repeat containing G protein-coupled receptors reveals a novel LGR subtype","Trichoplax adhaerens"
"WOS:000302979100048","Harvesting microalgal biomass using submerged microfiltration membranes","Phaeodactylum tricornutum"
"WOS:000302988500016","Long-term environmental exposure to metals (Cu, Cd, Pb, Zn) activates the immune cell stress response in the common European sea star (Asterias rubens)","Strongylocentrotus purpuratus"
"WOS:000302997300057","New combinations in Lactifluus. 2. L. subg. Gerardii","Lactarius lactarius"
"WOS:000303001400028","Brassinosteroids Antagonize Gibberellin- and Salicylate-Mediated Root Immunity in Rice","Pythium graminicola"
"WOS:000303028300005","Average process length variation of the marine dinoflagellate cyst Operculodinium centrocarpum in the tropical and Southern Hemisphere Oceans: Assessing its potential as a palaeosalinity proxy","Protoceratium reticulatum"
"WOS:000303043300007","Habitat heterogeneity influences cold-seep macrofaunal communities within and among seeps along the Norwegian margin. Part 1: macrofaunal community structure","Sclerolinum major"
=======
"WOS:000302979100048","Harvesting microalgal biomass using submerged microfiltration membranes","Phaeodactylum tricornutum"
"WOS:000302988500016","Long-term environmental exposure to metals (Cu, Cd, Pb, Zn) activates the immune cell stress response in the common European sea star (Asterias rubens)","Mytilus edulis"
"WOS:000302997300057","New combinations in Lactifluus. 2. L. subg. Gerardii","Lactarius lactarius"
"WOS:000303001400028","Brassinosteroids Antagonize Gibberellin- and Salicylate-Mediated Root Immunity in Rice","Pythium graminicola"
"WOS:000303028300005","Average process length variation of the marine dinoflagellate cyst Operculodinium centrocarpum in the tropical and Southern Hemisphere Oceans: Assessing its potential as a palaeosalinity proxy","Protoceratium reticulatum"
"WOS:000303043300007","Habitat heterogeneity influences cold-seep macrofaunal communities within and among seeps along the Norwegian margin. Part 1: macrofaunal community structure","Oligobrachia haakonmosbiensis"
>>>>>>> 254c1b708781ede9a3e69a06635476196c0c6534
"WOS:000303165001218","Ammonia excretion in the green shore crab Carcinus maenas","Carcinus maenas"
"WOS:000303284500032","Chemical contamination along the Mediterranean French coast using Posidonia oceanica (L.) Delile above-ground tissues: a multiple trace element study","Posidonia oceanica"
"WOS:000303284600043","Changes in the phenolic and lipophilic composition, in the enzyme inhibition and antiproliferative activity of Ficus carica L. cultivar Dottato fruits during maturation","Ficus ficus"
"WOS:000303306700004","Search for large extra dimensions in dimuon and dielectron events in pp collisions at root s=7 TeV","Extra extra"
"WOS:000303348800031","Influences of Bioavailability, Trophic Position, and Growth on Methylmercury in Hakes (Merluccius merluccius) from Northwestern Mediterranean and Northeastern Atlantic","Merluccius merluccius"
"WOS:000303450100032","Ontogenetic change in the lipid and fatty acid composition of scleractinian coral larvae","Pocillopora damicornis"
<<<<<<< HEAD
"WOS:000303472100006","Multi-marker estimate of genetic connectivity of sole (Solea solea) in the North-East Atlantic Ocean","Solea solea"
"WOS:000303496600003","Systematic Review of Efficacy of Nutraceuticals to Alleviate Clinical Signs of Osteoarthritis","Perna perna"
"WOS:000303643700018","Combined effects of high environmental ammonia, starvation and exercise on hormonal and ion-regulatory response in goldfish (Carassius auratus L.)","Sparus auratus"
=======
"WOS:000303472100006","Multi-marker estimate of genetic connectivity of sole (Solea solea) in the North-East Atlantic Ocean","Pomatoschistus minutus"
"WOS:000303496600003","Systematic Review of Efficacy of Nutraceuticals to Alleviate Clinical Signs of Osteoarthritis","Perna perna"
"WOS:000303643700018","Combined effects of high environmental ammonia, starvation and exercise on hormonal and ion-regulatory response in goldfish (Carassius auratus L.)","Aurata aurata"
>>>>>>> 254c1b708781ede9a3e69a06635476196c0c6534
"WOS:000303659500008","Characterization of an endophytic whorl-forming Streptomyces from Catharanthus roseus stems producing polyene macrolide antibiotic","Pyrenophora tritici-repentis"
"WOS:000303691700001","Bottlenecks in aquaculture: some risky aspects of early life stages of fish","Engraulis mordax"
"WOS:000303805100009","Maternal effects reduce oxidative stress in female nestlings under high parasite load","Larus fuscus"
"WOS:000303828900014","Control of luminescence from pygmy shark (Squaliolus aliae) photophores","Squaliolus aliae"
"WOS:000303845500012","Metabolomic analysis of sex specific metabolites in gonads of the mussel, Mytilus edulis","Mytilus galloprovincialis"
"WOS:000303858400074","Interesting dynamics at high mutual inclination in the framework of the Kozai problem with an eccentric perturber","Planes major"
"WOS:000303894900033","Ligation Tunes Protein Reactivity in an Ancient Haemoglobin: Kinetic Evidence for an Allosteric Mechanism in Methanosarcina acetivorans Protoglobin","Methanosarcina acetivorans"
"WOS:000303918800016","Miniature-dispenser-based bioassay to evaluate the compatibility of powder formulations used in an entomovectoring approach","Gliocladium roseum"
