"uid","title","species"
"WOS:000419686400017","Hybrid speciation leads to novel male secondary sexual ornamentation of an Amazonian bird","yellow feathers"
"WOS:000419692900002","Nictaba Homologs from Arabidopsis thaliana Are Involved in Plant Stress Responses","plants"
"WOS:000419712400002","Analytic calculation of radio emission from parametrized extensive air showers: A tool to extract shower parameters","electric rays"
"WOS:000419719200016","First isolation of Vibrio tapetis and an atypical strain of Aeromonas salmonicida from skin ulcerations in common dab (Limanda limanda) in the North Sea","flounder"
"WOS:000419722400001","Field-based landslide susceptibility assessment in a data-scarce environment: the populated areas of the Rwenzori Mountains","Aster"
"WOS:000419729900002","Epimeria cleo sp nov., a new crested amphipod from the Ross Sea, Antarctica, with notes on its phylogenetic affinities (Crustacea, Amphipoda, Eusiroidea, Epimeriidae)","Ross"
"WOS:000419733100008","Cyclotella deceusteriana, a new centric diatom species (Bacillariophyta) from the sub-Antarctic Region","diatoms"
"WOS:000419747400022","Multiple generations of buried cold-water coral mounds since the Early-Middle Pleistocene Transition in the Atlantic Moroccan Coral Province, southern Gulf of Cadiz","ten coral"
"WOS:000419747400045","Environmental and climatic reconstruction of MIS 3 in northwestern Europe using the small-mammal assemblage from Caverne Marie-Jeanne (Hastiere-Lavaux, Belgium)","molluscs"
"WOS:000419747400055","Tropical seasonality in the late Campanian (late Cretaceous): Comparison between multiproxy records from three bivalve taxa from Oman","sea scallop"
"WOS:000419749100006","Insect fatty acids: A comparison of lipids from three Orthopterans and Tenebrio molitor L. larvae","insects"
"WOS:000419750000002","An unlikely story: The Latin 'fairy' tales of a medieval Cistercian","swans"
"WOS:000419812100004","The Gold-Glass Medallion with a Portrait of Aristion, Second Half of the Third Century A.D.","topknot"
"WOS:000419821200011","Quantifying apart what belongs together: A multi-state species distribution modelling framework for species using distinct habitats","New Zealand sea lion"
"WOS:000419825000207","Solid state recycling of aluminium alloys via a porthole die hot extrusion process: Scaling up to production","billet"
"WOS:000419825000233","Quasicontinuum analysis of Dislocation-Coherent Twin Boundary interaction to provide local rules to Discrete Dislocation Dynamics","slip"
"WOS:000419857700004","Documented Nursing Interventions in Inpatient Psychiatry","nurse"
"WOS:000419876800010","Correlates of sleep disturbances in depressed older persons: the Netherlands study of depression in older persons (NESDO)","old woman"
"WOS:000419887400001","Assessment of the association between increasing membrane pore size and endotoxin permeability using a novel experimental dialysis simulation set-up","water bears"
"WOS:000419924000014","Sound production mechanism in triggerfish (Balistidae): a synapomorphy","triggerfishes"
"WOS:000419930700029","Treatment of malaria and related symptoms using traditional herbal medicine in Ethiopia","plants"
"WOS:000419938600015","The Delayed Time Response of Geomagnetic Activity to the Solar Wind","lag"
"WOS:000419944500007","Assessing UAV-collected image overlap influence on computation time and digital surface model accuracy in olive orchards","olives"
"WOS:000419952000004","First record of a ctenophore in lakes: the comb-jelly Mnemiopsis leidyi A. Agassiz, 1865 invades the Fayum, Egypt","ship"
"WOS:000419958500001","(P)rotective effects of Mentha piperita L. leaf essential oil against CCl4 induced hepatic oxidative damage and renal failure in rats","flower animals"
"WOS:000419965700016","Managing biological control services through multi-trophic trait interactions: review and guidelines for implementation at local and landscape scales","arthropods"
"WOS:000419965700025","Understanding processes at the origin of species flocks with a focus on the marine Antarctic fauna","peracarids"
"WOS:000419981400040","Improvement of Bragg peak shift estimation using dimensionality reduction techniques and predictive linear modeling","knife"
"WOS:000419990300009","Leptomonas pyrrhocoris: Genomic insight into Parasite's Physiology","flagellates"
"WOS:000419994800013","THREE SIDES OF THE SAME COIN? THE MAIN DIRECTIONS OF THE ENVIRONMENTAL MOVEMENT","animals"
"WOS:000422634700011","Detection of Cyprinid Herpesvirus 1 DNA in cutaneous squamous cell carcinoma of koi carp (Cyprinus carpio)","carp"
"WOS:000422647600014","A bony-crested Jurassic dinosaur with evidence of iridescent plumage highlights complexity in early paravian evolution","long legs"
"WOS:000422653800024","Nanoscopic X-ray fluorescence imaging and quantification of intracellular key-elements in cryofrozen Friedreich's ataxia fibroblasts","spotted ray"
"WOS:000422659200006","Offshore surprises: new at-sea bird records for Suriname (2013-2015)","white tern"
"WOS:000422719300001","Comparison of bacterial microbiota of the predatory mite Neoseiulus cucumeris (Acari: Phytoseiidae) and its factitious prey Tyrophagus putrescentiae (Acari: Acaridae) (vol 7, 2017)","mites"
"WOS:000422726400003","Modelling of radio frequency sheath and fast wave coupling on the realistic ion cyclotron resonant antenna surroundings and the outer wall","hump"
"WOS:000422732100014","Biogeochemical Impact of Snow Cover and Cyclonic Intrusions on the Winter Weddell Sea Ice Pack","sea tube"
"WOS:000422734100001","Determinants of long-term outcome in ICU survivors: results from the FROG-ICU study","white death"
"WOS:000422737800001","Description of the skeleton of the fossil beaked whale Messapicetus gregarius: searching potential proxies for deep-diving abilities","whales"
"WOS:000422755200001","Antagonistic and Detoxification Potentials of Trichoderma Isolates for Control of Zearalenone (ZEN) Producing Fusarium graminearum","fungi"
"WOS:000422779100008","Mycorrhizal fungi show regular community compositions in natural ecosystems","fungi"
"WOS:000422813300054","Ligand-Directed Reactivity in Dioxygen and Water Binding to cis-[Pd(NHC)(2)(eta(2)-O-2)]","squids"
"WOS:000422815100016","A Surveyor's Perspective on Bentley's Year in Infrastructure Conference The Geospatial Contribution to Digital Twins","lag"
"WOS:000422847600006","Pesticidal plants and vegetable crop protection in West Africa. A review","plants"
"WOS:000422854000005","ISLAMIC EDUCATION IN BELGIUM: PAST, PRESENT, AND FUTURE","mono"
"WOS:000422857500003","Morphological and phylogenetic evidence for two new Lactarius species (Russulales, Basidiomycota) from India","temperate basses"
"WOS:000422859400001","The use of psychoactive drugs in psychogenic feather-picking parrots","mammals"
"WOS:000422891300051","EVALUATION OF WELD HOMOGENIZATION SCHEMES BASED ON PLASTIC LOADING OF SINGLE EDGE NOTCHED TENSILE (SE(T)) TESTS","slip"
"WOS:000422898800018","Site-specific cancer mortality inequalities by employment and occupational groups: a cohort study among Belgian adults, 2001-2011","little necks"
"WOS:000422904500004","Clitic doubling in Spanish as a reverse dialing strategy","Spanish flag"
"WOS:000422925000031","No effect of N-acyl homoserine lactones disruption by lactonase enzyme on the virulence of Vibrio anguillarum towards sea bass (Dicentrarchus labrax) and brine shrimp (Artemia franciscana)","trout"
"WOS:000422925000033","Pikeperch Sander lucioperca production in the south part of the Caspian Sea: technical notes","carp"
"WOS:000422940000004","Identification of the anteroposterior and mediolateral position of lion paws and tracks using 3D geometric morphometrics","knife"
"WOS:000422942400017","Temporal relations between magnetic bright points and the solar sunspot cycle","sun stars"
"WOS:000422945500008","Performance of Spectrogram-Based Seizure Identification of Adult EEGs by Critical Care Nurses and Neurophysiologists","nurse"
"WOS:000422978900001","The First Post-Kepler Brightness Dips of KIC 8462852","comet"
"WOS:000422998000007","Species prevalence and disease progression studies demonstrate a seasonal shift in the Alternaria population composition on potato","windowpane"
"WOS:000423012200042","Membrane Fouling and Rejection of Organics during Algae-Laden Water Treatment Using Ultrafiltration: A Comparison between in Situ Pretreatment with Fe(II)/Persulfate and Ozone","green algae"
"WOS:000423013200010","Dual action of neuro-estrogens in the regulation of male sexual behavior","zebra"
"WOS:000423013200015","Do glucocorticoids mediate the link between environmental conditions and telomere dynamics in wild vertebrates? A review","vertebrates"
"WOS:000423013700016","Differential protein-DNA contacts for activation and repression by ArgP, a LysR-type (LTTR) transcriptional regulator in Escherichia coli","dab"
"WOS:000423029700012","ENPP1 Mutation Causes Recessive Cole Disease by Altering Melanogenesis","sole"
"WOS:000423034400001","Being Present: Focusing on the Present Predicts Improvements in Life Satisfaction But Not Happiness","wells"
"WOS:000423052200031","Patterns of civilian and child deaths due to war-related violence in Syria: a comparative analysis from the Violation Documentation Center dataset, 2011-16","barrel shells"
"WOS:000423072500006","Relative influence of dietary protein and energy contents on lysine requirements and voluntary feed intake of rainbow trout fry","trout"
"WOS:000423161600001","Amended diagnosis and redescription of Pristimantis marmoratus (Boulenger, 1900) (Amphibia: Craugastoridae), with a description of its advertisement call and notes on its breeding ecology and phylogenetic relationships","sea finger"
"WOS:000423177300001","The Orbital Ephemeris of the Classical Nova RR Pictoris: Presence of a Third Body?","hump"
"WOS:000423182000001","Decreased stock entering the Belgian Meuse is associated with the loss of colonisation behaviour in yellow-phase European eels","freshwater eels"
"WOS:000423190800002","Small mammal diversity and dynamics within Nigeria, with emphasis on reservoirs of the lassa virus","mammals"
"WOS:000423199400007","Circadian profiles of progesterone, gonadotropins, cortisol and corticotropin in cycling and postmenopausal women","old woman"
"WOS:000423231800038","Porcine Cysticercosis: Possible Cross-Reactivity of Taenia hydatigena to GP50 Antigen in the Enzyme-Linked Immunoelectrotransfer Blot Assay","cestodes"
"WOS:000423233300002","Be-9 scattering with microscopic wave functions and the continuum-discretized coupled-channel method","slaters"
"WOS:000423235204312","OREO PHASE IIIB TRIAL: OLAPARIB MAINTENANCE RETREATMENT IN PLATINUM-SENSITIVE, RELAPSED EPITHELIAL OVARIAN CANCER PATIENTS PREVIOUSLY TREATED WITH A PARP INHIBITOR (PARPI)","oreo"
"WOS:000423236200622","Below-ground attack by the root knot nematode Meloidogyne graminicola predisposes rice to blast disease","nematodes"
